lake,year_ice_off,value,metric
LAKE BAIKAL,1974,1.01520008,AirTEMP
LAKE BAIKAL,1975,1.734695599,AirTEMP
LAKE BAIKAL,1976,-0.430941226,AirTEMP
LAKE BAIKAL,1977,-0.237884043,AirTEMP
LAKE BAIKAL,1978,-0.631148676,AirTEMP
LAKE BAIKAL,1979,-1.053908155,AirTEMP
LAKE BAIKAL,1980,-0.911796618,AirTEMP
LAKE BAIKAL,1981,-0.719633218,AirTEMP
LAKE BAIKAL,1982,0.431559614,AirTEMP
LAKE BAIKAL,1983,0.952635252,AirTEMP
LAKE BAIKAL,1984,0.659474345,AirTEMP
LAKE BAIKAL,1985,-2.055839183,AirTEMP
LAKE BAIKAL,1986,-0.746446715,AirTEMP
LAKE BAIKAL,1987,-2.01919407,AirTEMP
LAKE BAIKAL,1988,0.265315929,AirTEMP
LAKE BAIKAL,1989,1.742739649,AirTEMP
LAKE BAIKAL,1990,1.744527216,AirTEMP
LAKE BAIKAL,1991,0.567414669,AirTEMP
LAKE BAIKAL,1992,1.174293499,AirTEMP
LAKE BAIKAL,1993,-0.029632545,AirTEMP
LAKE BAIKAL,1994,0.542388737,AirTEMP
LAKE BAIKAL,1995,0.217945416,AirTEMP
LAKE BAIKAL,1996,-0.753596981,AirTEMP
LAKE BAIKAL,1997,0.909733656,AirTEMP
LAKE BAIKAL,1998,0.031144716,AirTEMP
LAKE BAIKAL,1999,0.783710216,AirTEMP
LAKE BAIKAL,2000,1.57292083,AirTEMP
LAKE KALLAVESI (4079),1950,0.834655862,AirTEMP
LAKE KALLAVESI (4079),1951,0.10354116,AirTEMP
LAKE KALLAVESI (4079),1952,-0.439879058,AirTEMP
LAKE KALLAVESI (4079),1953,1.247583726,AirTEMP
LAKE KALLAVESI (4079),1954,0.928503103,AirTEMP
LAKE KALLAVESI (4079),1955,-2.120191577,AirTEMP
LAKE KALLAVESI (4079),1956,-1.866357134,AirTEMP
LAKE KALLAVESI (4079),1957,0.573671151,AirTEMP
LAKE KALLAVESI (4079),1958,-1.162949712,AirTEMP
LAKE KALLAVESI (4079),1959,1.056314109,AirTEMP
LAKE KALLAVESI (4079),1960,0.099072243,AirTEMP
LAKE KALLAVESI (4079),1961,1.597052979,AirTEMP
LAKE KALLAVESI (4079),1962,-0.546239266,AirTEMP
LAKE KALLAVESI (4079),1963,-0.305811571,AirTEMP
LAKE KALLAVESI (4079),1964,0.360056954,AirTEMP
LAKE KALLAVESI (4079),1965,-0.673156489,AirTEMP
LAKE KALLAVESI (4079),1966,-2.298948228,AirTEMP
LAKE KALLAVESI (4079),1967,0.580821418,AirTEMP
LAKE KALLAVESI (4079),1968,-1.362263377,AirTEMP
LAKE KALLAVESI (4079),1969,-1.311317732,AirTEMP
LAKE KALLAVESI (4079),1970,-0.323687236,AirTEMP
LAKE KALLAVESI (4079),1971,-0.903752568,AirTEMP
LAKE KALLAVESI (4079),1972,1.370032032,AirTEMP
LAKE KALLAVESI (4079),1973,0.081196578,AirTEMP
LAKE KALLAVESI (4079),1974,2.021600024,AirTEMP
LAKE KALLAVESI (4079),1975,1.611353511,AirTEMP
LAKE KALLAVESI (4079),1976,-1.231771022,AirTEMP
LAKE KALLAVESI (4079),1977,-0.286148339,AirTEMP
LAKE KALLAVESI (4079),1978,-1.774297458,AirTEMP
LAKE KALLAVESI (4079),1979,-0.23967161,AirTEMP
LAKE KALLAVESI (4079),1980,-0.955591997,AirTEMP
LAKE KALLAVESI (4079),1981,-0.796498578,AirTEMP
LAKE KALLAVESI (4079),1982,0.31804914,AirTEMP
LAKE KALLAVESI (4079),1983,0.304642392,AirTEMP
LAKE KALLAVESI (4079),1984,0.848956394,AirTEMP
LAKE KALLAVESI (4079),1985,-2.542057274,AirTEMP
LAKE KALLAVESI (4079),1986,-0.490824704,AirTEMP
LAKE KALLAVESI (4079),1987,-1.941434927,AirTEMP
LAKE KALLAVESI (4079),1988,0.21615785,AirTEMP
LAKE KALLAVESI (4079),1989,2.268284202,AirTEMP
LAKE KALLAVESI (4079),1990,1.190381598,AirTEMP
LAKE KALLAVESI (4079),1991,0.596015733,AirTEMP
LAKE KALLAVESI (4079),1992,1.00447468,AirTEMP
LAKE KALLAVESI (4079),1993,0.10622251,AirTEMP
LAKE KALLAVESI (4079),1994,0.088346845,AirTEMP
LAKE KALLAVESI (4079),1995,0.78192265,AirTEMP
LAKE KALLAVESI (4079),1996,0.250121614,AirTEMP
LAKE KALLAVESI (4079),1997,0.525406856,AirTEMP
LAKE KALLAVESI (4079),1998,-0.492612271,AirTEMP
LAKE KALLAVESI (4079),1999,0.641598679,AirTEMP
LAKE KALLAVESI (4079),2000,2.170861828,AirTEMP
OULUJARVI,1950,-1.927134394,AirTEMP
OULUJARVI,1951,-1.095022184,AirTEMP
OULUJARVI,1952,0.5924406,AirTEMP
OULUJARVI,1953,1.038438444,AirTEMP
OULUJARVI,1954,-0.062702526,AirTEMP
OULUJARVI,1955,0.655005428,AirTEMP
OULUJARVI,1956,-0.331731285,AirTEMP
OULUJARVI,1957,-0.360332349,AirTEMP
OULUJARVI,1958,-0.248609442,AirTEMP
OULUJARVI,1959,-0.381783147,AirTEMP
OULUJARVI,1960,-0.227158645,AirTEMP
OULUJARVI,1961,0.265315929,AirTEMP
OULUJARVI,1962,-0.601653828,AirTEMP
OULUJARVI,1963,-0.355863433,AirTEMP
OULUJARVI,1964,0.264422146,AirTEMP
OULUJARVI,1965,-0.872470154,AirTEMP
OULUJARVI,1966,-0.263803757,AirTEMP
OULUJARVI,1967,-0.925203366,AirTEMP
OULUJARVI,1968,0.209901367,AirTEMP
OULUJARVI,1969,0.023100667,AirTEMP
OULUJARVI,1970,-0.199451364,AirTEMP
OULUJARVI,1971,-0.227158645,AirTEMP
OULUJARVI,1972,-1.747483961,AirTEMP
OULUJARVI,1973,1.026819262,AirTEMP
OULUJARVI,1974,-0.523894685,AirTEMP
OULUJARVI,1975,0.430665831,AirTEMP
OULUJARVI,1976,-0.601653828,AirTEMP
OULUJARVI,1977,0.394020717,AirTEMP
OULUJARVI,1978,-0.632042459,AirTEMP
OULUJARVI,1979,-1.182612944,AirTEMP
OULUJARVI,1980,-0.23430891,AirTEMP
OULUJARVI,1981,0.578140068,AirTEMP
OULUJARVI,1982,-0.650811907,AirTEMP
OULUJARVI,1983,0.728295655,AirTEMP
OULUJARVI,1984,0.434240964,AirTEMP
OULUJARVI,1985,-0.7258897,AirTEMP
OULUJARVI,1986,0.376145053,AirTEMP
OULUJARVI,1987,2.03143164,AirTEMP
OULUJARVI,1988,0.343075072,AirTEMP
OULUJARVI,1989,-0.9180531,AirTEMP
OULUJARVI,1990,0.857894227,AirTEMP
OULUJARVI,1991,0.749746452,AirTEMP
OULUJARVI,1992,-0.251290792,AirTEMP
OULUJARVI,1993,-0.398765029,AirTEMP
OULUJARVI,1994,0.146442756,AirTEMP
OULUJARVI,1995,0.297492126,AirTEMP
OULUJARVI,1996,-1.008325209,AirTEMP
OULUJARVI,1997,-0.003712831,AirTEMP
OULUJARVI,1998,2.574851859,AirTEMP
OULUJARVI,1999,1.582752446,AirTEMP
OULUJARVI,2000,0.573671151,AirTEMP
LAKE MENDOTA,1950,0.5924406,AirTEMP
LAKE MENDOTA,1951,0.265315929,AirTEMP
LAKE MENDOTA,1952,-0.204814063,AirTEMP
LAKE MENDOTA,1953,0.335924806,AirTEMP
LAKE MENDOTA,1954,-0.616848144,AirTEMP
LAKE MENDOTA,1955,-0.469373907,AirTEMP
LAKE MENDOTA,1956,-1.44538522,AirTEMP
LAKE MENDOTA,1957,0.225989466,AirTEMP
LAKE MENDOTA,1958,0.114266559,AirTEMP
LAKE MENDOTA,1959,0.680925142,AirTEMP
LAKE MENDOTA,1960,-0.036782812,AirTEMP
LAKE MENDOTA,1961,0.914202571,AirTEMP
LAKE MENDOTA,1962,-0.891239602,AirTEMP
LAKE MENDOTA,1963,-0.9180531,AirTEMP
LAKE MENDOTA,1964,0.099072243,AirTEMP
LAKE MENDOTA,1965,-0.902858784,AirTEMP
LAKE MENDOTA,1966,0.158061938,AirTEMP
LAKE MENDOTA,1967,0.187556785,AirTEMP
LAKE MENDOTA,1968,-0.280785639,AirTEMP
LAKE MENDOTA,1969,-0.507806586,AirTEMP
LAKE MENDOTA,1970,-0.58556573,AirTEMP
LAKE MENDOTA,1971,-0.12705492,AirTEMP
LAKE MENDOTA,1972,-0.391614763,AirTEMP
LAKE MENDOTA,1973,-0.400552596,AirTEMP
LAKE MENDOTA,1974,0.135717357,AirTEMP
LAKE MENDOTA,1975,0.204538667,AirTEMP
LAKE MENDOTA,1976,-0.018907146,AirTEMP
LAKE MENDOTA,1977,0.184875437,AirTEMP
LAKE MENDOTA,1978,-0.750021849,AirTEMP
LAKE MENDOTA,1979,-0.243246743,AirTEMP
LAKE MENDOTA,1980,-0.878726637,AirTEMP
LAKE MENDOTA,1981,-0.24235296,AirTEMP
LAKE MENDOTA,1982,0.52361929,AirTEMP
LAKE MENDOTA,1983,0.549539004,AirTEMP
LAKE MENDOTA,1984,-0.619529493,AirTEMP
LAKE MENDOTA,1985,-0.565008715,AirTEMP
LAKE MENDOTA,1986,-0.251290792,AirTEMP
LAKE MENDOTA,1987,-0.394296113,AirTEMP
LAKE MENDOTA,1988,0.585290335,AirTEMP
LAKE MENDOTA,1989,0.772984818,AirTEMP
LAKE MENDOTA,1990,0.869513409,AirTEMP
LAKE MENDOTA,1991,0.079409012,AirTEMP
LAKE MENDOTA,1992,0.900795823,AirTEMP
LAKE MENDOTA,1993,0.45211663,AirTEMP
LAKE MENDOTA,1994,1.758827748,AirTEMP
LAKE MENDOTA,1995,0.569202236,AirTEMP
LAKE MENDOTA,1996,-0.290617256,AirTEMP
LAKE MENDOTA,1997,0.928503103,AirTEMP
LAKE MENDOTA,1998,0.776559951,AirTEMP
LAKE MENDOTA,1999,0.873088542,AirTEMP
LAKE MENDOTA,2000,1.512143569,AirTEMP
LAKE MONONA,1950,-1.383714176,AirTEMP
LAKE MONONA,1951,-1.386395526,AirTEMP
LAKE MONONA,1952,0.431559614,AirTEMP
LAKE MONONA,1953,1.156417834,AirTEMP
LAKE MONONA,1954,0.680925142,AirTEMP
LAKE MONONA,1955,0.485186609,AirTEMP
LAKE MONONA,1956,0.084771711,AirTEMP
LAKE MONONA,1957,-0.059127392,AirTEMP
LAKE MONONA,1958,-0.529257384,AirTEMP
LAKE MONONA,1959,-0.284360773,AirTEMP
LAKE MONONA,1960,-0.449710675,AirTEMP
LAKE MONONA,1961,0.074046313,AirTEMP
LAKE MONONA,1962,-0.589140862,AirTEMP
LAKE MONONA,1963,-0.556964666,AirTEMP
LAKE MONONA,1964,0.604953565,AirTEMP
LAKE MONONA,1965,-0.330837502,AirTEMP
LAKE MONONA,1966,-0.556070882,AirTEMP
LAKE MONONA,1967,-0.812586676,AirTEMP
LAKE MONONA,1968,0.267997279,AirTEMP
LAKE MONONA,1969,-0.619529493,AirTEMP
LAKE MONONA,1970,-0.199451364,AirTEMP
LAKE MONONA,1971,0.014162834,AirTEMP
LAKE MONONA,1972,-1.317574214,AirTEMP
LAKE MONONA,1973,1.094746789,AirTEMP
LAKE MONONA,1974,-0.16816895,AirTEMP
LAKE MONONA,1975,0.238502431,AirTEMP
LAKE MONONA,1976,-0.744659149,AirTEMP
LAKE MONONA,1977,0.010587701,AirTEMP
LAKE MONONA,1978,-1.113791633,AirTEMP
LAKE MONONA,1979,-1.22283319,AirTEMP
LAKE MONONA,1980,-0.378208015,AirTEMP
LAKE MONONA,1981,0.24922783,AirTEMP
LAKE MONONA,1982,-0.675837839,AirTEMP
LAKE MONONA,1983,0.294810776,AirTEMP
LAKE MONONA,1984,0.195600835,AirTEMP
LAKE MONONA,1985,-0.635617591,AirTEMP
LAKE MONONA,1986,0.325199407,AirTEMP
LAKE MONONA,1987,1.811560959,AirTEMP
LAKE MONONA,1988,0.415471516,AirTEMP
LAKE MONONA,1989,-0.890345819,AirTEMP
LAKE MONONA,1990,1.080446257,AirTEMP
LAKE MONONA,1991,0.827505596,AirTEMP
LAKE MONONA,1992,-0.217327028,AirTEMP
LAKE MONONA,1993,-0.496187404,AirTEMP
LAKE MONONA,1994,0.030250933,AirTEMP
LAKE MONONA,1995,0.027569583,AirTEMP
LAKE MONONA,1996,-1.2970172,AirTEMP
LAKE MONONA,1997,-0.416640694,AirTEMP
LAKE MONONA,1998,2.400564124,AirTEMP
LAKE MONONA,1999,1.303892071,AirTEMP
LAKE MONONA,2000,0.493230659,AirTEMP
